Nome,CEP,Numero,DiaSemana,Horario,Paroco,Email,Telefone,WhatsApp,Site,Obs,ObsMissa
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Quarta,15:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Quarta,18:15,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Quinta,07:00,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Quinta,12:15,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Quinta,15:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Quinta,18:15,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sexta,07:00,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sexta,12:15,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sexta,15:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sexta,18:15,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sábado,07:00,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sábado,09:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sábado,12:15,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Sábado,17:00,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Domingo,07:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Domingo,09:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Domingo,11:30,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Catedral Metropolitana Paróquia Nossa Senhora da Conceição,13010-190,0,Domingo,17:00,Padre Caio Augusto de Andrade,catedral@arquidiocesecampinas.com,(19) 3231-2085,(19) 99276-6776,www.catedraldecampinas.com.br,s/n CEP a verificar
Basílica Nossa Senhora do Carmo,13010-250,0,Segunda,19:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Terça,19:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Quarta,15:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Quinta,19:30,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Sexta,19:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Sábado,08:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Sábado,17:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Domingo,07:30,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Domingo,10:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Basílica Nossa Senhora do Carmo,13010-250,0,Domingo,18:00,Padre Rogério Canciam,basilicadocarmo@arquidiocesecampinas.com,(19) 3234-9880,(19) 99995-0906,,s/n Praça Bento Quirino
Paróquia Bom Pastor,13031-200,74,Quinta,07:00,Padre Edemilson Euclides Lovatto,bompastor@arquidiocesecampinas.com,(19) 3272-0245,,,
Paróquia Bom Pastor,13031-200,74,Sábado,18:30,Padre Edemilson Euclides Lovatto,bompastor@arquidiocesecampinas.com,(19) 3272-0245,,,
Paróquia Bom Pastor,13031-200,74,Domingo,08:00,Padre Edemilson Euclides Lovatto,bompastor@arquidiocesecampinas.com,(19) 3272-0245,,,
Paróquia Cristo Rei,13070-099,210,Sexta,17:00,Padre João Aparecido Passadore,cristorei@arquidiocesecampinas.com,(19) 3242-0500,(19) 98259-9196,http://www.paroquiacristorei.com.br/,
Paróquia Cristo Rei,13070-099,210,Sábado,19:00,Padre João Aparecido Passadore,cristorei@arquidiocesecampinas.com,(19) 3242-0500,(19) 98259-9196,http://www.paroquiacristorei.com.br/,
Paróquia Cristo Rei,13070-099,210,Domingo,09:00,Padre João Aparecido Passadore,cristorei@arquidiocesecampinas.com,(19) 3242-0500,(19) 98259-9196,http://www.paroquiacristorei.com.br/,
Paróquia Cristo Rei,13070-099,210,Domingo,11:00,Padre João Aparecido Passadore,cristorei@arquidiocesecampinas.com,(19) 3242-0500,(19) 98259-9196,http://www.paroquiacristorei.com.br/,
Paróquia Cristo Rei,13070-099,210,Domingo,19:00,Padre João Aparecido Passadore,cristorei@arquidiocesecampinas.com,(19) 3242-0500,(19) 98259-9196,http://www.paroquiacristorei.com.br/,
Paróquia da Imaculada,13030-620,666,Sábado,17:30,Padre Jamil Cury Sawaya,imaculada@arquidiocesecampinas.com,(19) 3272-1251,(19) 99591-6572,http://www.paroquiadaimaculada.org.br,
Paróquia da Imaculada,13030-620,666,Domingo,08:30,Padre Jamil Cury Sawaya,imaculada@arquidiocesecampinas.com,(19) 3272-1251,(19) 99591-6572,http://www.paroquiadaimaculada.org.br,
Paróquia da Imaculada,13030-620,666,Domingo,10:30,Padre Jamil Cury Sawaya,imaculada@arquidiocesecampinas.com,(19) 3272-1251,(19) 99591-6572,http://www.paroquiadaimaculada.org.br,
Paróquia da Imaculada,13030-620,666,Domingo,18:30,Padre Jamil Cury Sawaya,imaculada@arquidiocesecampinas.com,(19) 3272-1251,(19) 99591-6572,http://www.paroquiadaimaculada.org.br,
Paróquia Divino Salvador,13025-060,126,Terça,17:00,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Quarta,17:00,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Quinta,17:00,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Sexta,17:00,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Sábado,17:00,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Domingo,08:00,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Domingo,10:30,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Divino Salvador,13025-060,126,Domingo,18:30,Padre Geraldo Corrêa,divinosalvador@arquidiocesecampinas.com,(19) 3255-0541,,http://www.paroquiadivino.org.br,
Paróquia Dom Bosco,13057-566,0,Terça,07:00,Padre Luiz Paulo Feliciano de Oliveira,dombosco@arquidiocesecampinas.com,(19) 3226-5286,,https://salesianossp.org.br/pardbcampinas/,s/n Av. Pedro Degrecci Júnior
Paróquia Dom Bosco,13057-566,0,Quarta,07:00,Padre Luiz Paulo Feliciano de Oliveira,dombosco@arquidiocesecampinas.com,(19) 3226-5286,,https://salesianossp.org.br/pardbcampinas/,s/n Av. Pedro Degrecci Júnior
Paróquia Dom Bosco,13057-566,0,Quinta,20:00,Padre Luiz Paulo Feliciano de Oliveira,dombosco@arquidiocesecampinas.com,(19) 3226-5286,,https://salesianossp.org.br/pardbcampinas/,s/n Av. Pedro Degrecci Júnior
Paróquia Dom Bosco,13057-566,0,Sábado,19:30,Padre Luiz Paulo Feliciano de Oliveira,dombosco@arquidiocesecampinas.com,(19) 3226-5286,,https://salesianossp.org.br/pardbcampinas/,s/n Av. Pedro Degrecci Júnior
Paróquia Dom Bosco,13057-566,0,Domingo,08:30,Padre Luiz Paulo Feliciano de Oliveira,dombosco@arquidiocesecampinas.com,(19) 3226-5286,,https://salesianossp.org.br/pardbcampinas/,s/n Av. Pedro Degrecci Júnior
Paróquia Dom Bosco,13057-566,0,Domingo,19:00,Padre Luiz Paulo Feliciano de Oliveira,dombosco@arquidiocesecampinas.com,(19) 3226-5286,,https://salesianossp.org.br/pardbcampinas/,s/n Av. Pedro Degrecci Júnior
Paróquia Imaculado Coração de Maria,13091-150,221,Quarta,16:00,Padre Emerson de Almeida Amaral,icoracaomaria@arquidiocesecampinas.com,(19) 3294-6307,,,
Paróquia Imaculado Coração de Maria,13091-150,221,Sábado,17:00,Padre Emerson de Almeida Amaral,icoracaomaria@arquidiocesecampinas.com,(19) 3294-6307,,,
Paróquia Imaculado Coração de Maria,13091-150,221,Domingo,08:00,Padre Emerson de Almeida Amaral,icoracaomaria@arquidiocesecampinas.com,(19) 3294-6307,,,
Paróquia Imaculado Coração de Maria,13091-150,221,Domingo,10:00,Padre Emerson de Almeida Amaral,icoracaomaria@arquidiocesecampinas.com,(19) 3294-6307,,,
Paróquia Imaculado Coração de Maria,13091-150,221,Domingo,18:00,Padre Emerson de Almeida Amaral,icoracaomaria@arquidiocesecampinas.com,(19) 3294-6307,,,
Paróquia Jesus Cristo Libertador,13059-016,236,Quarta,15:00,Padre Tiago Sebastião de Brito,jclibertador@arquidiocesecampinas.com,(19) 3267-6215,(19) 99410-5663,,
Paróquia Jesus Cristo Libertador,13059-016,236,Quarta,20:00,Padre Tiago Sebastião de Brito,jclibertador@arquidiocesecampinas.com,(19) 3267-6215,(19) 99410-5663,,
Paróquia Jesus Cristo Libertador,13059-016,236,Domingo,08:00,Padre Tiago Sebastião de Brito,jclibertador@arquidiocesecampinas.com,(19) 3267-6215,(19) 99410-5663,,
Paróquia Jesus Cristo Libertador,13059-016,236,Domingo,19:00,Padre Tiago Sebastião de Brito,jclibertador@arquidiocesecampinas.com,(19) 3267-6215,(19) 99410-5663,,
Paróquia São Benedito,13015-120,772,Segunda,07:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Terça,07:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Quarta,07:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Quinta,07:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Sexta,07:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Sábado,15:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Sábado,18:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Domingo,07:30,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia São Benedito,13015-120,772,Domingo,11:00,Padre José de Souza Primo,saobenedito@arquidiocesecampinas.com,(19) 3234-8269,,http://www.saobeneditocampinas.com.br/,
Paróquia Sagrado Coração de Jesus,13020-370,156,Sábado,18:00,Padre Francisco de Assis Júnior,corjesuscps@arquidiocesecampinas.com,(19) 3231-3049,,,
Paróquia Sagrado Coração de Jesus,13020-370,156,Domingo,08:00,Padre Francisco de Assis Júnior,corjesuscps@arquidiocesecampinas.com,(19) 3231-3049,,,
Paróquia Sagrado Coração de Jesus,13020-370,156,Domingo,10:00,Padre Francisco de Assis Júnior,corjesuscps@arquidiocesecampinas.com,(19) 3231-3049,,,
Paróquia São Paulo Apóstolo,13023-150,0,Segunda,18:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Terça,18:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Quarta,18:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Quinta,18:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Sexta,18:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Sábado,17:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Domingo,08:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Domingo,10:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia São Paulo Apóstolo,13023-150,0,Domingo,18:00,Padre Carlos Donizeti da Silva,saopaulocps@arquidiocesecampinas.com,(19) 3579-3934,(19) 3579-3934,,s/n Praça Padre Lauro Sigrist
Paróquia Santo Antônio,13041-670,854,Sábado,07:00,Frei Reginaldo de Abreu Araujo da Silva,antoniocps@arquidiocesecampinas.com,(19) 3231-4251,,,
Paróquia Santo Antônio,13041-670,854,Sábado,15:30,Frei Reginaldo de Abreu Araujo da Silva,antoniocps@arquidiocesecampinas.com,(19) 3231-4251,,,
Paróquia Santo Antônio,13041-670,854,Domingo,07:00,Frei Reginaldo de Abreu Araujo da Silva,antoniocps@arquidiocesecampinas.com,(19) 3231-4251,,,
Paróquia Santo Antônio,13041-670,854,Domingo,08:30,Frei Reginaldo de Abreu Araujo da Silva,antoniocps@arquidiocesecampinas.com,(19) 3231-4251,,,
Paróquia Santo Antônio,13041-670,854,Domingo,10:00,Frei Reginaldo de Abreu Araujo da Silva,antoniocps@arquidiocesecampinas.com,(19) 3231-4251,,,
Paróquia Santo Antônio,13041-670,854,Domingo,19:00,Frei Reginaldo de Abreu Araujo da Silva,antoniocps@arquidiocesecampinas.com,(19) 3231-4251,,,
Paróquia Santa Luzia - Jardim dos Oliveiras,13044-290,71,Quarta,07:30,Padre Carlos Roberto Marassato de Moraes,,,,,
Paróquia Santa Luzia - Jardim dos Oliveiras,13044-290,71,Sábado,18:30,Padre Carlos Roberto Marassato de Moraes,,,,,
Paróquia Santa Luzia - Jardim dos Oliveiras,13044-290,71,Domingo,07:00,Padre Carlos Roberto Marassato de Moraes,,,,,
Paróquia Santa Luzia - Jardim dos Oliveiras,13044-290,71,Domingo,10:00,Padre Carlos Roberto Marassato de Moraes,,,,,
Paróquia Nossa Senhora Aparecida,13100-451,1110,Quarta,19:00,Monsenhor José Eduardo Meschiatti,aparecidacps@arquidiocesecampinas.com,(19) 3252-3642,(19) 3252-3642,,
Paróquia Nossa Senhora Aparecida,13100-451,1110,Sexta,07:30,Monsenhor José Eduardo Meschiatti,aparecidacps@arquidiocesecampinas.com,(19) 3252-3642,(19) 3252-3642,,
Paróquia Nossa Senhora Aparecida,13100-451,1110,Sábado,17:00,Monsenhor José Eduardo Meschiatti,aparecidacps@arquidiocesecampinas.com,(19) 3252-3642,(19) 3252-3642,,
Paróquia Nossa Senhora Aparecida,13100-451,1110,Domingo,07:30,Monsenhor José Eduardo Meschiatti,aparecidacps@arquidiocesecampinas.com,(19) 3252-3642,(19) 3252-3642,,
Paróquia Nossa Senhora Aparecida,13100-451,1110,Domingo,09:30,Monsenhor José Eduardo Meschiatti,aparecidacps@arquidiocesecampinas.com,(19) 3252-3642,(19) 3252-3642,,
Paróquia Nossa Senhora Aparecida,13100-451,1110,Domingo,19:00,Monsenhor José Eduardo Meschiatti,aparecidacps@arquidiocesecampinas.com,(19) 3252-3642,(19) 3252-3642,,
Paróquia Nossa Senhora do Rosário,13070-055,535,Sábado,07:00,Padre José Heitor Vasconcelos de Menezes,rosariocps@arquidiocesecampinas.com,(19) 3241-8046,,http://www.paroquiadorosariocampinas.org/,
Paróquia Nossa Senhora do Rosário,13070-055,535,Sábado,16:00,Padre José Heitor Vasconcelos de Menezes,rosariocps@arquidiocesecampinas.com,(19) 3241-8046,,http://www.paroquiadorosariocampinas.org/,
Paróquia Nossa Senhora do Rosário,13070-055,535,Domingo,07:30,Padre José Heitor Vasconcelos de Menezes,rosariocps@arquidiocesecampinas.com,(19) 3241-8046,,http://www.paroquiadorosariocampinas.org/,
Paróquia Nossa Senhora do Rosário,13070-055,535,Domingo,10:00,Padre José Heitor Vasconcelos de Menezes,rosariocps@arquidiocesecampinas.com,(19) 3241-8046,,http://www.paroquiadorosariocampinas.org/,
Paróquia Nossa Senhora do Rosário,13070-055,535,Domingo,17:00,Padre José Heitor Vasconcelos de Menezes,rosariocps@arquidiocesecampinas.com,(19) 3241-8046,,http://www.paroquiadorosariocampinas.org/,
Paróquia Nossa Senhora do Rosário,13070-055,535,Domingo,19:00,Padre José Heitor Vasconcelos de Menezes,rosariocps@arquidiocesecampinas.com,(19) 3241-8046,,http://www.paroquiadorosariocampinas.org/,
Paróquia Nossa Senhora de Lourdes,13073-230,79,Terça,07:30,Padre Matheus da Silva Bernardes,lourdescps@arquidiocesecampinas.com,(19) 3243-4337,,,
Paróquia Nossa Senhora de Lourdes,13073-230,79,Sexta,07:30,Padre Matheus da Silva Bernardes,lourdescps@arquidiocesecampinas.com,(19) 3243-4337,,,
Paróquia Nossa Senhora de Lourdes,13073-230,79,Domingo,10:00,Padre Matheus da Silva Bernardes,lourdescps@arquidiocesecampinas.com,(19) 3243-4337,,,
Paróquia Nossa Senhora de Lourdes,13073-230,79,Domingo,18:30,Padre Matheus da Silva Bernardes,lourdescps@arquidiocesecampinas.com,(19) 3243-4337,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Terça,07:30,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Quarta,18:30,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Sexta,07:30,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Sábado,17:00,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Domingo,07:30,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Domingo,10:00,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora das Graças,13075-035,2,Domingo,19:00,Padre João Augusto Piazza,nsgracascps@arquidiocesecampinas.com,(19) 3242-5642,,,
Paróquia Nossa Senhora do Perpétuo Socorro,13040-067,235,Terça,07:00,Cônego Jeronymo Antonio Furian,nspsocorro@arquidiocesecampinas.com,(19) 3278-2525,,,
Paróquia Nossa Senhora do Perpétuo Socorro,13040-067,235,Quarta,15:00,Cônego Jeronymo Antonio Furian,nspsocorro@arquidiocesecampinas.com,(19) 3278-2525,,,
Paróquia Nossa Senhora do Perpétuo Socorro,13040-067,235,Sexta,19:00,Cônego Jeronymo Antonio Furian,nspsocorro@arquidiocesecampinas.com,(19) 3278-2525,,,
Paróquia Nossa Senhora do Perpétuo Socorro,13040-067,235,Sábado,18:00,Cônego Jeronymo Antonio Furian,nspsocorro@arquidiocesecampinas.com,(19) 3278-2525,,,
Paróquia Nossa Senhora do Perpétuo Socorro,13040-067,235,Domingo,09:30,Cônego Jeronymo Antonio Furian,nspsocorro@arquidiocesecampinas.com,(19) 3278-2525,,,
Paróquia Santa Paulina,13098-627,0,Sexta,07:00,Padre Filipe de Almeida,santapaulina.campinas@gmail.com,(19) 3257-2632,,,s/n Rua Simão Von Zuben
Paróquia Santa Paulina,13098-627,0,Sábado,18:00,Padre Filipe de Almeida,santapaulina.campinas@gmail.com,(19) 3257-2632,,,s/n Rua Simão Von Zuben
Paróquia Santa Paulina,13098-627,0,Domingo,19:00,Padre Filipe de Almeida,santapaulina.campinas@gmail.com,(19) 3257-2632,,,s/n Rua Simão Von Zuben
Santuário Santa Rita de Cássia,13092-108,670,Sábado,08:15,Padre José Antônio Trasferetti,,,,,
Santuário Santa Rita de Cássia,13092-108,670,Sábado,12:15,Padre José Antônio Trasferetti,,,,,
Santuário Santa Rita de Cássia,13092-108,670,Sábado,16:30,Padre José Antônio Trasferetti,,,,,
Santuário Santa Rita de Cássia,13092-108,670,Domingo,09:00,Padre José Antônio Trasferetti,,,,,
Santuário Santa Rita de Cássia,13092-108,670,Domingo,11:00,Padre José Antônio Trasferetti,,,,,
Santuário Santa Rita de Cássia,13092-108,670,Domingo,18:00,Padre José Antônio Trasferetti,,,,,
